chick_ID,site,avg_tussocks,dist_open_water
1603,Erebus East,9.82577536409478,123.89547771118423
1653,Erebus East,9.816085241864299,124.4120634889857
1660,Erebus East,10.005015782800859,125.11509870694934
1718,Erebus East,9.667854519584473,124.6923214680856
1744,Erebus East,10.430882425330045,127.3673848224422
1822,Erebus East,10.435735106876448,124.50128149949175
1845,Erebus East,10.283701589329445,127.27694851834634
1847,Erebus East,9.895306478733561,124.99370990397333
1859,Erebus East,10.53005264453448,124.5142313774766
1861,Erebus East,9.372157625061467,126.23811339595092
1862,Erebus East,9.38193884934104,126.27304122477369
1866,Erebus East,10.381932666246744,125.19712632483935
1920,Erebus East,10.575085086492766,125.90767233913778
1963,Erebus East,10.062715140549452,125.9288400236715
1967,Erebus East,9.73025261275833,124.05004204798726
2006,Erebus East,9.574185454272875,124.77725356184473
2018,Erebus East,9.880375170561962,125.51790894686637
2036,Erebus East,9.704190703734952,123.74285601491405
2060,Erebus East,10.103727389825092,124.102627158266
2069,Erebus East,10.136624902722073,127.27889636060691
2078,Erebus East,9.321556137283006,125.23869613049555
2081,Erebus East,9.813013824261148,125.38337341432562
2083,Erebus East,9.31406741164365,125.07498404067238
2105,Erebus East,9.43977049431053,123.95234112341336
2116,Erebus East,10.524623382924341,126.83352390339613
2125,Erebus East,9.663025457983409,126.02099976589204
2128,Erebus East,9.809528115059038,122.75603702394775
2136,Erebus East,9.8123269688917,124.02258878490409
2162,Erebus East,9.72959707809072,125.08440278700594
2200,Erebus East,9.889389800473054,124.77959655781831
2238,Erebus East,9.3561142860912,123.90138594891721
2243,Erebus East,9.881222927590748,124.8785988341324
2255,Erebus East,10.154127218454919,123.58749936754776
2261,Erebus East,9.19888777114833,124.5774854928435
2264,Erebus East,10.483009013181178,126.10308649964753
2327,Erebus East,10.254197454397746,125.21252375689309
2328,Erebus East,8.971225801276777,125.84209510103133
2334,Erebus East,10.993063313980768,124.27621290755368
2349,Erebus East,10.319157524139776,125.91109325624652
2360,Erebus East,9.89569215566773,125.10317522511889
2365,Erebus East,8.819655894172937,126.67352678779142
2411,Erebus East,10.143558231644318,123.92243118588517
2427,Erebus East,10.83194950856962,125.22017902780944
2434,Erebus East,10.684238117017491,125.20281704214794
2441,Erebus East,10.017250076699563,123.11272146323235
2444,Erebus East,10.425132379789092,124.63867872158312
2446,Erebus East,9.560192215566756,125.82805406431855
2482,Erebus East,9.641181728374269,125.51651629027218
2495,Erebus East,10.000102632432698,125.42638077799718
2496,Erebus East,9.937117364473158,125.3676411744449
2499,Erebus East,9.853698456836506,124.78623447770893
2514,Erebus East,9.914814194857392,123.93391269439226
2527,Erebus East,10.863396805116766,124.30818609476016
2576,Erebus East,9.963819201184322,123.46800489839406
2596,Erebus East,10.857630888974414,125.51494279611404
2599,Erebus East,10.085756464556017,125.95392335507587
2651,Erebus East,9.418667233161212,125.28509909911934
2699,Erebus East,10.785973971144417,126.7844184703812
2714,Erebus East,9.378221629738297,124.50935718899146
2719,Erebus East,9.647559856109206,122.60289545643516
2748,Erebus East,10.337871979517368,124.49069885453783
2753,Erebus East,9.941826425045745,126.65834701369147
2767,Erebus East,9.939079201580848,125.62994260003848
2793,Erebus East,9.394566029851301,123.60223929672438
2813,Erebus East,10.367998175915863,125.7329369080202
2851,Erebus East,9.306355397004022,125.16603985268878
2868,Erebus East,10.326206985746962,124.98377995858537
2879,Erebus East,9.222122817747486,122.94250253882701
2920,Erebus East,9.470262803004847,124.21936003397389
2959,Erebus East,9.416861618006939,125.27408952468117
2997,Erebus East,9.066061306093015,125.90471424597212
3014,Erebus East,10.528685473626807,123.93743994621671
3021,Erebus East,9.616453779855151,123.30143688646803
3035,Erebus East,10.566724970035855,126.7064691976699
3049,Erebus East,9.378043317572661,123.8074056935549
3052,Erebus East,9.773378936879284,126.57338030275864
3053,Erebus East,9.684014491176423,124.99592060058504
3062,Erebus East,10.693066132754002,125.07990973194644
3072,Erebus East,9.301124207077159,123.88144090526377
3078,Erebus East,9.947010302955103,126.57368140980297
3096,Erebus East,10.902513019719628,126.19169615821127
3125,Erebus East,10.750259706190159,125.36139982365431
3143,Erebus East,10.21413849482648,125.64761773947586
3172,Erebus East,9.724921707261535,125.89903841806793
3188,Erebus East,9.501005858281177,125.14811361984516
3200,Erebus East,9.483615276500982,122.81531652900935
14,Erebus West,2.791886084311185,122.01422213784947
37,Erebus West,3.35278981246149,122.62659075305675
70,Erebus West,3.8456944042411334,121.16357808081638
122,Erebus West,3.085311122294891,123.51719874803692
131,Erebus West,3.3649164765745865,122.12384586914202
145,Erebus West,3.1481324574319896,120.6192202840838
174,Erebus West,3.033968081058939,121.27115689254522
184,Erebus West,3.477240681480802,121.85857660260174
227,Erebus West,3.2699576445814045,123.07880830641824
302,Erebus West,3.1383996486836696,122.41311939128002
316,Erebus West,3.367523577972519,120.87100791580335
324,Erebus West,3.1762571227029204,123.39239090928662
329,Erebus West,1.7822974104854599,120.82379672160961
337,Erebus West,3.2929448814514957,121.36959190193951
364,Erebus West,3.4359878607666063,121.53395689580677
384,Erebus West,3.6161491674808866,123.8989508562072
417,Erebus West,3.0607351417577586,123.70913968021709
451,Erebus West,2.394224090249925,122.04491025319604
470,Erebus West,2.8802904142364327,121.25428385077679
491,Erebus West,2.101876072527596,122.50572716700137
497,Erebus West,2.5855639180196066,123.69717471941759
524,Erebus West,1.6837196194354849,121.40895316581955
561,Erebus West,4.00056870354022,122.27820999115026
612,Erebus West,3.0232935916323163,120.52524199710562
650,Erebus West,2.6253982564444436,124.00056846390889
652,Erebus West,2.9761733450266354,121.57635650056494
665,Erebus West,3.1728320973413315,122.44061427048007
674,Erebus West,2.2738278783447017,123.1025388032614
701,Erebus West,3.118180189207548,122.37188459210905
743,Erebus West,2.694036682286419,122.6149848470797
761,Erebus West,3.013535544183363,121.31239737001792
775,Erebus West,2.7151513242133603,123.31510203695011
845,Erebus West,3.350831364285388,120.62137642636732
848,Erebus West,3.0390609283608234,122.54562826609677
850,Erebus West,2.3275316279954232,122.37078172855017
886,Erebus West,3.534008710513783,123.2448572697441
898,Erebus West,2.2198472015698947,122.14287314826771
904,Erebus West,2.8370443179097187,121.85240940373505
983,Erebus West,2.5120557886058683,123.53202634582989
997,Erebus West,2.9571948634846805,122.33263231230093
1016,Erebus West,2.3896882048672867,121.78494630381209
1017,Erebus West,3.881224514209189,121.70110234352897
1055,Erebus West,3.182989104900215,120.99211015391543
1060,Erebus West,3.185327839894387,122.44953276233814
1065,Erebus West,2.6364666071815894,122.3031992193665
1090,Erebus West,3.18430700010796,123.13999391071027
1131,Erebus West,1.8652203985072733,122.19598392900365
1134,Erebus West,2.3618925842558975,123.7132102008175
1148,Erebus West,2.448213460726467,120.25146817091708
1159,Erebus West,2.990595731192633,122.54145713803679
1212,Erebus West,3.159321136297043,121.22264295297157
1252,Erebus West,2.423459986208144,122.19381397818704
1279,Erebus West,3.1400053556722396,122.33736378122234
1293,Erebus West,2.9096340942348364,122.67222100471014
1322,Erebus West,2.797881465948927,123.36328518353795
1352,Erebus West,2.1276093350559124,122.0251030526336
1415,Erebus West,2.7659903875979115,122.21487489707361
1426,Erebus West,3.1769906157775534,122.70698437901063
1437,Erebus West,2.7044462723889438,122.68578479777906
1511,Erebus West,3.3417498477801835,122.1286239173828
1524,Erebus West,3.140334493326124,121.63116509526928
1587,Erebus West,2.6876792599440282,122.706269385616
1620,Erebus West,3.078890498255062,122.24258118891233
1625,Erebus West,2.805877904778662,121.78042150635495
1670,Erebus West,2.7100816252718096,121.50294678136027
1697,Erebus West,2.8224083383334047,120.04916473890482
1703,Erebus West,2.515471189361611,121.43305631817775
1738,Erebus West,2.906779518292176,121.78389445286288
1740,Erebus West,3.2219335016796316,121.64862820218663
1748,Erebus West,2.306265364527735,120.52322865277756
1769,Erebus West,3.484393057104375,122.20910354222947
1787,Erebus West,2.85192021867807,121.35614886109379
1870,Erebus West,3.2011771629420704,122.82764916196605
1881,Erebus West,2.692109963326327,122.40713713737242
1893,Erebus West,3.2553556879912686,122.52542407994547
1902,Erebus West,2.7299721171755618,122.66516026723252
1933,Erebus West,3.1289573395907473,121.52090483472227
1944,Erebus West,2.8589330006071183,120.51433665791173
1971,Erebus West,3.6638094882322925,124.09356886462548
1975,Erebus West,3.6378895983319133,122.76558770841737
1979,Erebus West,3.4097735787470587,123.0579636509247
2017,Erebus West,3.1719420143230113,123.51381537918498
2023,Erebus West,4.542797138597764,120.83945130395993
2031,Erebus West,3.2398958813639527,120.96700637211308
2057,Erebus West,3.4927896929703,122.15172628837637
2082,Erebus West,3.136627167261658,122.22591395151147
2094,Erebus West,3.476097387596143,121.92535843500826
2104,Erebus West,3.5829461251423345,122.66564211333089
2106,Erebus West,3.1548271658803166,120.09298884044311
2122,Erebus West,2.7876903846865777,122.02190590771255
2184,Erebus West,3.6201808722214217,121.17083741328499
2215,Erebus West,2.413141982745894,122.78895878296721
2242,Erebus West,3.5355762905698462,119.90275348840528
2249,Erebus West,1.8008343896970378,122.39358037665961
2281,Erebus West,3.1416183321583993,121.985133548654
2304,Erebus West,2.5591009029107483,120.5485160222113
2317,Erebus West,3.1555705020710048,121.38959381146793
2348,Erebus West,2.6659105344236074,125.15551454798393
2373,Erebus West,3.3691816282364626,122.05789876129555
2403,Erebus West,3.2106134219925755,122.28339566958782
2406,Erebus West,3.260030976018405,121.4959935305763
2429,Erebus West,2.767517447812065,123.8005239211499
2458,Erebus West,2.0876936064033575,121.03167618255145
2488,Erebus West,3.344396548589378,122.83570737850961
2515,Erebus West,3.0632786767677453,122.50860531210417
2521,Erebus West,2.3720571254502505,121.38031121013894
2543,Erebus West,2.7963297162699665,121.97076097309183
2571,Erebus West,3.295100130830627,121.43761215827752
2574,Erebus West,3.1222829532702225,122.9430931701234
2633,Erebus West,2.460983461826496,122.55013390724764
2671,Erebus West,2.740106755344381,122.00874157607547
2681,Erebus West,2.6060848515902704,120.49846497807312
2745,Erebus West,2.9710963983348364,123.57028052834991
2791,Erebus West,2.7626689247625924,122.79008962296805
2800,Erebus West,2.961352936880136,121.29311436642425
2834,Erebus West,3.464658515144986,122.26531783346917
2837,Erebus West,3.283812003443526,120.68816789957836
2838,Erebus West,3.6978669818240775,122.40500139914894
2843,Erebus West,2.486160302901148,120.94601349927215
2849,Erebus West,3.2944537600103176,121.68218392167566
2852,Erebus West,3.241528321227311,122.68559808495355
2873,Erebus West,3.491350591978647,121.97452350015938
2900,Erebus West,2.4467001968032376,121.83576072081755
2907,Erebus West,2.4059097633471183,123.33510378920218
2910,Erebus West,2.8509767958231427,121.89616063651044
2932,Erebus West,3.32553806639395,122.17008202298099
2943,Erebus West,2.9125048291121445,122.80030969651595
2956,Erebus West,2.4671803626018374,122.6143386201423
2964,Erebus West,1.8782484933184858,119.94175534842755
3041,Erebus West,2.1626237187054804,122.69934362098817
3050,Erebus West,2.6034523468495414,122.42583875634541
3051,Erebus West,3.0820837555925786,122.3758373661018
3146,Erebus West,3.449608842081732,123.59760499259413
3147,Erebus West,3.751801399300742,121.19321581880595
3166,Erebus West,2.8433159645189456,123.23929792008283
3168,Erebus West,3.5607673275052587,122.18596807107313
3178,Erebus West,2.900287827561054,120.29372540900299
55,Ferrar Coast,1.0422728206173288,501.13209852771814
74,Ferrar Coast,0.9928890540780417,501.45241968992747
75,Ferrar Coast,1.4076089318004106,499.88227047405326
83,Ferrar Coast,1.0160590811453971,497.64742528998113
84,Ferrar Coast,1.2037520617141029,499.77241687988544
87,Ferrar Coast,0.6287312129757253,501.0081857557976
103,Ferrar Coast,1.2266302030466352,500.73142685404395
104,Ferrar Coast,1.6943717696950948,499.93268110743827
110,Ferrar Coast,1.247459444132037,500.15155044439604
114,Ferrar Coast,0.3235483966830107,498.81795383848095
156,Ferrar Coast,1.4814918647191244,499.5607067698778
183,Ferrar Coast,0.9116064749112464,500.0733924904601
199,Ferrar Coast,0.06786222674030695,501.85644189495395
211,Ferrar Coast,0.6722897179885143,500.38312336037734
237,Ferrar Coast,0.3518881914648945,501.77076237818653
309,Ferrar Coast,1.5788918312165625,497.85005688846996
311,Ferrar Coast,1.1205145422769553,500.6440314594254
315,Ferrar Coast,1.3744650180827216,499.059829851871
361,Ferrar Coast,1.1473520184641,501.42319460873534
365,Ferrar Coast,0.0992548318652392,499.38630184665857
378,Ferrar Coast,1.494438969359542,501.28087190847276
379,Ferrar Coast,1.3641447365760961,499.979094788753
383,Ferrar Coast,1.2412367011550665,500.4276995679981
418,Ferrar Coast,0.8895750742800397,499.94784514133545
422,Ferrar Coast,1.378211505827991,500.5433257930153
423,Ferrar Coast,1.5343400366693822,500.9820627221953
452,Ferrar Coast,0.6190325778787495,499.8219887590785
467,Ferrar Coast,1.713007627596763,501.31742590839883
535,Ferrar Coast,0.7384882005662825,500.28114820862845
564,Ferrar Coast,1.2194451806025635,499.39785305875256
574,Ferrar Coast,0.8050281107926656,499.9701231593379
608,Ferrar Coast,0.4906816109814003,500.58231551044923
624,Ferrar Coast,1.0724728159304946,498.98230029966214
626,Ferrar Coast,0.34553934892285176,500.24901806572785
639,Ferrar Coast,0.32277176782206907,499.8716256691769
657,Ferrar Coast,1.0096577015603232,499.2412487137757
668,Ferrar Coast,1.3027670318166358,499.64660216615204
672,Ferrar Coast,0.534302280602746,499.75498507374937
703,Ferrar Coast,1.5041086402720354,501.3642128054605
705,Ferrar Coast,1.4790128166104206,500.5085516809103
724,Ferrar Coast,1.1775549412278528,499.68366168854465
735,Ferrar Coast,1.351907800538178,498.415504659104
755,Ferrar Coast,1.0004454711783317,499.79524081178596
785,Ferrar Coast,0.15339484847528972,500.5801102887325
788,Ferrar Coast,0.20020441041499448,500.92816477508967
902,Ferrar Coast,1.3091715614894408,499.9428655455582
937,Ferrar Coast,1.2096834084074815,500.44692449514173
946,Ferrar Coast,1.3168902946843375,501.02561515553174
947,Ferrar Coast,-0.24054719599516128,499.7855325060422
966,Ferrar Coast,0.06163708064206164,500.2536541674183
971,Ferrar Coast,0.5267935724435191,498.9783351723196
980,Ferrar Coast,0.8926041616488463,498.8846164311311
1015,Ferrar Coast,1.1912831441900023,500.41662343535603
1019,Ferrar Coast,1.173280970658779,501.29606014382426
1024,Ferrar Coast,1.253187559725841,499.92485645384755
1028,Ferrar Coast,0.5358912566787084,499.8073275823372
1057,Ferrar Coast,0.5031659180208078,499.4862758515178
1067,Ferrar Coast,0.2981253036779723,501.36850829341165
1088,Ferrar Coast,1.3299732991297142,499.42409500457694
1120,Ferrar Coast,1.465864106732214,499.75172111941134
1138,Ferrar Coast,1.6570017899953893,500.57847391380204
1141,Ferrar Coast,0.9161295527493982,498.02376782048486
1180,Ferrar Coast,1.2400465856562957,501.3410644021116
